,smiles,MolWt
4472,C1=CC=C(C=C1)S(=O)CCCl,188.67899999999995
4473,C1=CC=C(C=C1)CS(=O)CCl,188.67899999999997
4474,CC(S(=O)C1=CC=CC=C1)Cl,188.67899999999997
4475,CSC(OC1=CC=CC=C1)Cl,188.679
4476,CS(=O)C(C1=CC=CC=C1)Cl,188.679
4477,C1=CC=C(C=C1)C(F)Br,189.027
4478,C1=CC=C(C=C1)OC=C(Cl)Cl,189.04099999999997
4479,C1=CC=C(C=C1)OC(=CCl)Cl,189.04099999999997
4480,C1=CC=C(C=C1)[Se](=O)O,189.07199999999997
4481,C1=CC=C(C=C1)SBr,189.07699999999997
4482,CC(C(C1=CC=CC=C1)Cl)Cl,189.08499999999995
4483,CC(C1=CC=CC=C1)C(Cl)Cl,189.08499999999995
4484,C1=CC=C(C=C1)CC(CCl)Cl,189.08499999999998
4485,C1=CC=C(C=C1)CCC(Cl)Cl,189.08499999999998
4486,C1=CC=C(C=C1)C(CCCl)Cl,189.08499999999998
4487,CC(CCl)(C1=CC=CC=C1)Cl,189.085
4488,C1=CC=C(C=C1)OC([N+](=O)[O-])(F)F,189.11699999999996
4489,CONP(=O)(C1=CC=CC=C1)F,189.126
4490,C1=CC=C(C=C1)C(C(F)(F)F)N=O,189.13599999999997
4491,[C-]#[N+]C(=C(C#CC1=CC=CC=C1)F)F,189.16399999999996
4492,C1CC(C(=C1)C2=CC=CC=C2)[N+](=O)[O-],189.21399999999997
4493,CC(=CC1=CC=CC=C1)C=C[N+](=O)[O-],189.21399999999997
4494,C=CCC(=CC1=CC=CC=C1)[N+](=O)[O-],189.21399999999997
4495,C1C(C1C2=CC=CC=C2)C=C[N+](=O)[O-],189.21399999999997
4496,CC(C)(C#CC1=CC=CC=C1)[N+](=O)[O-],189.21399999999997
4497,CC(C[N+](=O)[O-])C#CC1=CC=CC=C1,189.214
4498,CC(=CC=CC1=CC=CC=C1)[N+](=O)[O-],189.214
4499,C1CC1C=C(C2=CC=CC=C2)[N+](=O)[O-],189.214
4500,C1C=CC(C1[N+](=O)[O-])C2=CC=CC=C2,189.21400000000003
4501,C1CC(C(=C1)[N+](=O)[O-])C2=CC=CC=C2,189.21400000000003
4502,C1CC1(C=C[N+](=O)[O-])C2=CC=CC=C2,189.21400000000003
4503,C1CC(=C(C1)[N+](=O)[O-])C2=CC=CC=C2,189.21400000000003
4504,C1=CC=C(C=C1)OCC=CCN=[N+]=[N-],189.218
4505,C1=CC=C(C=C1)P(=S)(N)S,189.245
4506,CC(C1=CC=CC=C1)C(C)(C)N=C=O,189.25799999999995
4507,CC(CC1=CC=CC=C1)C(C)N=C=O,189.25799999999995
4508,CCC(C)(CC1=CC=CC=C1)N=C=O,189.25799999999998
4509,CC(C)CC(C1=CC=CC=C1)N=C=O,189.25799999999998
4510,CC(C)(C)C(C1=CC=CC=C1)N=C=O,189.25799999999998
4511,CC(CCCC1=CC=CC=C1)N=C=O,189.25799999999998
4512,CC(C(=C(C)C1=CC=CC=C1)C)N=O,189.25799999999998
4513,CC(C)C(C)(C1=CC=CC=C1)N=C=O,189.25799999999998
4514,CC(C)C(CC1=CC=CC=C1)N=C=O,189.25799999999998
4515,CC(C)C(C=CC1=CC=CC=C1)N=O,189.25799999999998
4516,CC(C)(CCC1=CC=CC=C1)N=C=O,189.25799999999998
4517,CC(C(C)(C)C1=CC=CC=C1)N=C=O,189.25799999999998
4518,CC(CCN=C=O)CC1=CC=CC=C1,189.258
4519,C1CC(CCC1C2=CC=CC=C2)N=O,189.258
4520,C1CCC(CC1)(C2=CC=CC=C2)N=O,189.258
4521,CCC=CC(CC1=CC=CC=C1)N=O,189.258
4522,C1CCC(C(C1)C2=CC=CC=C2)N=O,189.258
4523,CC(C)(CCN=C=O)C1=CC=CC=C1,189.25800000000004
4524,CC(C)C(CN=C=O)C1=CC=CC=C1,189.25800000000004
4525,C1=CC=C(C=C1)NS(=O)(=S)O,189.261
4526,CCC(C1=CC=CC=C1)C(C)N=[N+]=[N-],189.26199999999997
4527,CC(C)(CC1=CC=CC=C1)CN=[N+]=[N-],189.26199999999997
4528,CCCCC(C1=CC=CC=C1)N=[N+]=[N-],189.262
4529,CC(C)(C)C(C1=CC=CC=C1)N=[N+]=[N-],189.262
4530,CC(CCCC1=CC=CC=C1)N=[N+]=[N-],189.262
4531,CC(C)(CCC1=CC=CC=C1)N=[N+]=[N-],189.262
4532,CC(C)CC(C1=CC=CC=C1)N=[N+]=[N-],189.262
4533,CC(CN=[N+]=[N-])C(C)C1=CC=CC=C1,189.26200000000003
4534,CC(C)C(CN=[N+]=[N-])C1=CC=CC=C1,189.26200000000006
4535,CC(CCCN=[N+]=[N-])C1=CC=CC=C1,189.26200000000006
4536,CC(C)(CCN=[N+]=[N-])C1=CC=CC=C1,189.26200000000006
4537,C1=CC=C(C=C1)C=CCCN=C=S,189.28299999999996
4538,CC(=C(C1=CC=CC=C1)N=C=S)C,189.28299999999996
4539,CC(C=CC1=CC=CC=C1)N=C=S,189.283
4540,C1CC1(CN=C=S)C2=CC=CC=C2,189.28300000000002
4541,CC(C)C(C1=CC=CC=C1)C(=C)CN,189.30199999999994
4542,C1=CC=C(C=C1)C([N+](=O)[O-])(F)Cl,189.57299999999998
4543,CP(C)(C1=CC=CC=C1)(N)Cl,189.62599999999998
4544,CN=S(=O)(C1=CC=CC=C1)Cl,189.667
4545,C1=CC=C(C=C1)C(N=O)(Cl)Cl,190.02899999999997
4546,B1(OCC(CO1)(C)C)C2=CC=CC=C2,190.05100000000002
4547,C1=CC=C(C=C1)C=C(C(F)(F)F)F,190.13899999999992
4548,C1=CC=C(C=C1)C2C(C2(F)F)(F)F,190.13899999999992
4549,C1=CC=C(C=C1)C(=CF)C(F)(F)F,190.13899999999995
4550,C1=CC=C(C=C1)C(=C[N+](=O)[O-])N=[N+]=[N-],190.16199999999998
4551,COC(C1=CC=CC=C1)(C(F)F)F,190.16399999999993
4552,COC(C1=CC=CC=C1)C(F)(F)F,190.16399999999993
4553,C1=CC=C(C=C1)COCC(F)(F)F,190.16399999999996
4554,COC(C(C1=CC=CC=C1)F)(F)F,190.16399999999996
4555,C1=CC=C(C=C1)N(F)S(=O)(=O)N,190.19899999999998
4556,CC(CN=[N+]=[N-])(C1=CC=CC=C1)N=O,190.20600000000002
4557,CSC(OC1=CC=CC=C1)(F)F,190.21399999999997
4558,C1=CC=C(C=C1)CC(OS)(F)F,190.21399999999997
4559,C1=CC=C(C=C1)C(N=C=O)N=C=S,190.22699999999998
4560,CC(C#C)(C1=CC=CC=C1)OCOC,190.24199999999996
4561,CCC(C)(C#CC1=CC=CC=C1)OO,190.242
4562,C1CC(CC=C1)(C2=CC=CC=C2)OO,190.242
4563,CC(=COC1=CC=CC=C1)C=COC,190.242
4564,C1CC=C(C(C1)OO)C2=CC=CC=C2,190.24200000000002
4565,C=COCCOC=CC1=CC=CC=C1,190.24200000000002
4566,CCOC(=O)C=CCC1=CC=CC=C1,190.24200000000002
4567,CC(COC#C)COC1=CC=CC=C1,190.24200000000002
4568,C1CC(C=C(C1)C2=CC=CC=C2)OO,190.24200000000002
4569,COCOCC1(C=C1)C2=CC=CC=C2,190.24200000000002
4570,C1CC(=CCC1OO)C2=CC=CC=C2,190.24200000000002
4571,C#CCOCCOCC1=CC=CC=C1,190.24200000000002
4572,COC=CC(=C)COC1=CC=CC=C1,190.24200000000005
4573,CC(C1=CC=CC=C1)C(C=C)(C=C)F,190.26099999999994
4574,C1CCC(=C(C2=CC=CC=C2)F)CC1,190.26099999999994
4575,CC(=C)C(=CCCC1=CC=CC=C1)F,190.261
4576,CC1=C(CCC(C1)C2=CC=CC=C2)F,190.261
4577,CCC(=C(C=CC)F)C1=CC=CC=C1,190.261
4578,CC(C=CC=C(C)C1=CC=CC=C1)F,190.261
4579,C=CCCCC(=CC1=CC=CC=C1)F,190.261
4580,C=C1CCC(CC1C2=CC=CC=C2)F,190.261
4581,CCC(=C(CC=C)C1=CC=CC=C1)F,190.261
4582,CC1(CCCC(=C1)F)C2=CC=CC=C2,190.26100000000002
4583,CCC(=CC(=CC)F)C1=CC=CC=C1,190.26100000000002
4584,C=CCC=CC(CF)C1=CC=CC=C1,190.26100000000002
4585,CC1=CC(C(CC1)C2=CC=CC=C2)F,190.26100000000002
4586,C1CCC(=CF)C(C1)C2=CC=CC=C2,190.26100000000002
4587,C=C1CCC(C(C1)F)C2=CC=CC=C2,190.26100000000002
4588,C1CC(=CF)CCC1C2=CC=CC=C2,190.26100000000002
4589,CC(=C(C=C(C)F)C1=CC=CC=C1)C,190.26100000000002
4590,CC1CC(CC=C1F)C2=CC=CC=C2,190.26100000000002
4591,C1C=CC=C1S(=O)C2=CC=CC=C2,190.26700000000002
4592,CC(C)(CC1=CC=CC=C1)OCC=C,190.28599999999994
4593,CC(C)C(C1=CC=CC=C1)OC(=C)C,190.28599999999994
4594,CC=C(C1=CC=CC=C1)OC(C)(C)C,190.28599999999994
4595,CC(CC1=CC=CC=C1)(C2CC2)OC,190.28599999999994
4596,CC(C(C1=CC=CC=C1)OC)C(=C)C,190.28599999999994
4597,CC=C(C1=CC=CC=C1)C(C)(C)OC,190.28599999999994
4598,CCC(=C(C1=CC=CC=C1)OC)CC,190.28599999999994
4599,COC(CCC1=CC=CC=C1)CC=C,190.28599999999997
4600,CC(C)(C)C(C1=CC=CC=C1)OC=C,190.28599999999997
4601,CC(CCC1=CC=CC=C1)C=COC,190.28599999999997
4602,CC(C)C(=C)C(C1=CC=CC=C1)OC,190.28599999999997
4603,CC(C)(C)C=C(C1=CC=CC=C1)OC,190.28599999999997
4604,CC(=CC(C)(C1=CC=CC=C1)OC)C,190.28599999999997
4605,CC=COC(C1=CC=CC=C1)C(C)C,190.28599999999997
4606,CC(C(=C(C)C1=CC=CC=C1)C)OC,190.28599999999997
4607,CCC(C(=CC1=CC=CC=C1)C)OC,190.28599999999997
4608,CC(C)C(=C(C)C1=CC=CC=C1)OC,190.28599999999997
4609,CC(=CCC(C1=CC=CC=C1)OC)C,190.28599999999997
4610,CC(C)CC=C(C1=CC=CC=C1)OC,190.28599999999997
4611,CC(C)(C)C(=CC1=CC=CC=C1)OC,190.28599999999997
4612,CCCC(C=CC1=CC=CC=C1)OC,190.28599999999997
4613,CC(C=CC1=CC=CC=C1)C(C)OC,190.28599999999997
4614,CC(C)(CC=CC1=CC=CC=C1)OC,190.28599999999997
4615,CC(=CCCC1=CC=CC=C1)COC,190.28599999999997
4616,CCCCOC(C=C)C1=CC=CC=C1,190.286
4617,CCOCC1(CC1C2=CC=CC=C2)C,190.286
4618,CCOC(=CC(C)C1=CC=CC=C1)C,190.286
4619,CCCCOC1CC1C2=CC=CC=C2,190.286
4620,CCOC(C)(C)C=CC1=CC=CC=C1,190.286
4621,CCCCCOC=CC1=CC=CC=C1,190.286
4622,CCCCOC=CCC1=CC=CC=C1,190.286
4623,CC(C)CCOC=CC1=CC=CC=C1,190.286
4624,CCCCC=COCC1=CC=CC=C1,190.286
4625,CC(C)(C=C)C(C1=CC=CC=C1)OC,190.286
4626,CCOCC(C)C=CC1=CC=CC=C1,190.286
4627,CCOC(CCC1=CC=CC=C1)C=C,190.286
4628,CCC=CCC(C1=CC=CC=C1)OC,190.286
4629,CCC=CC(CC1=CC=CC=C1)OC,190.286
4630,CCCC(=C)OC(C)C1=CC=CC=C1,190.286
4631,CCCCOCC=CC1=CC=CC=C1,190.286
4632,CC(C)(C)OCC=CC1=CC=CC=C1,190.286
4633,CC(=CCCCC1=CC=CC=C1)OC,190.286
4634,CC(C)OC(C)C=CC1=CC=CC=C1,190.286
4635,CC(C)(C)OC=CCC1=CC=CC=C1,190.286
4636,COC(CCCC1=CC=CC=C1)C=C,190.286
4637,CC(C=C)C(CC1=CC=CC=C1)OC,190.286
4638,CCC(C)COC=CC1=CC=CC=C1,190.286
4639,CC1CCCC1(C2=CC=CC=C2)OC,190.286
4640,CC(=C)C(CCC1=CC=CC=C1)OC,190.286
4641,CC=CC(CCC1=CC=CC=C1)OC,190.286
4642,CC(C)COCC=CC1=CC=CC=C1,190.286
4643,CCC(C=C(C)C1=CC=CC=C1)OC,190.286
4644,CCCOC(C)C=CC1=CC=CC=C1,190.286
4645,CC1(CCCC1C2=CC=CC=C2)OC,190.286
4646,CCCOC1CC1(C)C2=CC=CC=C2,190.286
4647,CCOC(C)(CC1=CC=CC=C1)C=C,190.286
4648,CCCOC(=C(C)C)C1=CC=CC=C1,190.286
4649,CC(C)(C)OC1CC1C2=CC=CC=C2,190.286
4650,CC(C)(C)OC(C=C)C1=CC=CC=C1,190.286
4651,CCC(COCC1=CC=CC=C1)C=C,190.286
4652,C=CCOCCCCC1=CC=CC=C1,190.28600000000003
4653,COC1CCCCC1C2=CC=CC=C2,190.28600000000003
4654,CC=CCCCOCC1=CC=CC=C1,190.28600000000003
4655,COC1CCC(CC1)C2=CC=CC=C2,190.28600000000003
4656,CC(C)OCC=C(C)C1=CC=CC=C1,190.28600000000003
4657,CC(C)OCC=CCC1=CC=CC=C1,190.28600000000003
4658,CCCOC1(CCC1)C2=CC=CC=C2,190.28600000000003
4659,CC(C)OC(CC=C)C1=CC=CC=C1,190.28600000000003
4660,CC(CC=C)COCC1=CC=CC=C1,190.28600000000003
4661,COCC(CC=C)CC1=CC=CC=C1,190.28600000000003
4662,CC1(CCCCC1)OC2=CC=CC=C2,190.28600000000003
4663,C1CCC(C1)OCCC2=CC=CC=C2,190.28600000000003
4664,CC(=CCCOC)CC1=CC=CC=C1,190.28600000000003
4665,COC1CCCC(C1)C2=CC=CC=C2,190.28600000000003
4666,CC(C1CC1COC)C2=CC=CC=C2,190.28600000000003
4667,CC(C1CC1(C)OC)C2=CC=CC=C2,190.28600000000003
4668,CC=CCC(COC)C1=CC=CC=C1,190.28600000000003
4669,CCOCCC1(CC1)C2=CC=CC=C2,190.28600000000003
4670,CC(C)(C)OC1(CC1)C2=CC=CC=C2,190.28600000000003
4671,CC(C)OCC1(CC1)C2=CC=CC=C2,190.28600000000003
4672,CCCCOC1(CC1)C2=CC=CC=C2,190.28600000000003
4673,COCC1CCC(C1)C2=CC=CC=C2,190.28600000000003
4674,CC=CCCCCOC1=CC=CC=C1,190.28600000000003
4675,CC(C)(COC1CC1)C2=CC=CC=C2,190.28600000000003
4676,CCCC=CCOCC1=CC=CC=C1,190.28600000000003
4677,CC(C)OC1(CCC1)C2=CC=CC=C2,190.28600000000003
4678,CCC=CCCOCC1=CC=CC=C1,190.28600000000003
4679,CCOCC=C(C)CC1=CC=CC=C1,190.28600000000003
4680,COC1(CCCCC1)C2=CC=CC=C2,190.28600000000003
4681,CC(C)(CC(=C)OC)C1=CC=CC=C1,190.28600000000003
4682,CC(=CCCOCC1=CC=CC=C1)C,190.28600000000003
4683,CC(C)OCC(=C)CC1=CC=CC=C1,190.28600000000003
4684,COCCCCC=CC1=CC=CC=C1,190.28600000000003
4685,CC(C)(C)OCC(=C)C1=CC=CC=C1,190.28600000000003
4686,CC(C)OC1CCC1C2=CC=CC=C2,190.28600000000003
4687,CCOC(C)C1CC1C2=CC=CC=C2,190.28600000000003
4688,CC(C)OC1CC(C1)C2=CC=CC=C2,190.28600000000003
4689,CC(=C)C(C)(C)OCC1=CC=CC=C1,190.28600000000003
4690,CCCOCC1(CC1)C2=CC=CC=C2,190.28600000000003
4691,CC(C)(C)C(=C)COC1=CC=CC=C1,190.28600000000003
4692,CC(CC=C)(COC)C1=CC=CC=C1,190.28600000000003
4693,CC(=COC)CCCC1=CC=CC=C1,190.28600000000003
4694,CCC(CC=C)COC1=CC=CC=C1,190.28600000000003
4695,CCC(=CCOCC)C1=CC=CC=C1,190.28600000000003
4696,COCC=CCCCC1=CC=CC=C1,190.28600000000003
4697,CCOC(CC(=C)C)C1=CC=CC=C1,190.28600000000003
4698,CC=C(C)CCCOC1=CC=CC=C1,190.28600000000003
4699,C1CCC(CC1)OCC2=CC=CC=C2,190.28600000000003
4700,COCCC(CC=C)C1=CC=CC=C1,190.28600000000003
4701,CC(C)OC(C1CC1)C2=CC=CC=C2,190.28600000000003
4702,CCOC(C=C(C)C)C1=CC=CC=C1,190.28600000000003
4703,C=CCCCCOCC1=CC=CC=C1,190.28600000000003
4704,CC(=CCOCCC1=CC=CC=C1)C,190.28600000000003
4705,COC=CCCCCC1=CC=CC=C1,190.28600000000006
4706,CC(C1=CC=CC=C1)N2CCNCC2,190.28999999999994
4707,CC=C(C1=CC=CC=C1)SC(=C)C,190.31099999999992
4708,C=CC(CC1=CC=CC=C1)SC=C,190.31099999999998
4709,CC=C(CC1=CC=CC=C1)SC=C,190.31099999999998
4710,CCSC=CC=CC1=CC=CC=C1,190.311
4711,C1CCC(=CC1)SC2=CC=CC=C2,190.311
4712,CCCCC#CSC1=CC=CC=C1,190.311
4713,CC(C)C=C=CSC1=CC=CC=C1,190.311
4714,C=CCSCC=CC1=CC=CC=C1,190.311
4715,CC1(C(=C1SC)C2=CC=CC=C2)C,190.311
4716,C=CC1CC1CSC2=CC=CC=C2,190.311
4717,CC=CCSC=CC1=CC=CC=C1,190.311
4718,CC(=C)SC=C(C)C1=CC=CC=C1,190.311
4719,CC=CC=C(C1=CC=CC=C1)SC,190.311
4720,CCSC=C(C=C)C1=CC=CC=C1,190.311
4721,CCC(=C=CSC1=CC=CC=C1)C,190.311
4722,CC1=CCCC1SC2=CC=CC=C2,190.31100000000004
4723,C1CC=C(C1)CSC2=CC=CC=C2,190.31100000000004
4724,C1CC=CC(C1)SC2=CC=CC=C2,190.31100000000004
4725,CC1=CC(CC1)SC2=CC=CC=C2,190.31100000000004
4726,CC(C=CC=C)SC1=CC=CC=C1,190.31100000000004
4727,CC(CC1=CC=CC=C1)CC(C)(C)C,190.32999999999993
4728,CCC(CC1=CC=CC=C1)C(C)(C)C,190.32999999999996
4729,CC(C)C(C1=CC=CC=C1)C(C)(C)C,190.32999999999996
4730,CCC(CC1=CC=CC=C1)CC(C)C,190.32999999999996
4731,CC(CCC1=CC=CC=C1)C(C)(C)C,190.32999999999996
4732,CCC(C)(C1=CC=CC=C1)C(C)(C)C,190.32999999999996
4733,CCC(CC)(C1=CC=CC=C1)C(C)C,190.32999999999998
4734,CC(C)C(CC1=CC=CC=C1)C(C)C,190.32999999999998
4735,CC(C)CC(C1=CC=CC=C1)C(C)C,190.32999999999998
4736,CCCC(CC1=CC=CC=C1)C(C)C,190.32999999999998
4737,CC(C)C(C)(C1=CC=CC=C1)C(C)C,190.32999999999998
4738,CCC(CCC1=CC=CC=C1)C(C)C,190.32999999999998
4739,CCC(C)(CC1=CC=CC=C1)C(C)C,190.32999999999998
4740,CCCCC(CCC)C1=CC=CC=C1,190.33
4741,CCCCCCC(C)C1=CC=CC=C1,190.33
4742,CCC(C)C(C)(CC)C1=CC=CC=C1,190.33
4743,CCC(C)CC(C)(C)C1=CC=CC=C1,190.33
4744,CCCCCC(C)CC1=CC=CC=C1,190.33
4745,CCCCCC(CC)C1=CC=CC=C1,190.33
4746,CCC(C(C)C)C(C)C1=CC=CC=C1,190.33
4747,CCCCC(CC)CC1=CC=CC=C1,190.33
4748,CC(C)(C)C(C)(C)CC1=CC=CC=C1,190.33
4749,CCCC(C)C(C)(C)C1=CC=CC=C1,190.33
4750,CCC(C)(CC)CCC1=CC=CC=C1,190.33
4751,CC(C)CC(C)CCC1=CC=CC=C1,190.33
4752,CCC(CC)(CC)CC1=CC=CC=C1,190.33
4753,CCCC(C)CC(C)C1=CC=CC=C1,190.33
4754,CCC(C)C(CC)CC1=CC=CC=C1,190.33
4755,CCC(CC)C(C)(C)C1=CC=CC=C1,190.33
4756,CCC(C)C(C)CCC1=CC=CC=C1,190.33
4757,CCCCC(C)C(C)C1=CC=CC=C1,190.33
4758,CCC(CC)C(C)CC1=CC=CC=C1,190.33
4759,CCC(C)(CC)C(C)C1=CC=CC=C1,190.33
4760,CC(C)(C)CC(C)(C)C1=CC=CC=C1,190.33
4761,CCCCCC(C)(C)C1=CC=CC=C1,190.33
4762,CC(CCC(C)(C)C)C1=CC=CC=C1,190.33
4763,CCCCC(C)(CC)C1=CC=CC=C1,190.33
4764,CCCC(CC)C(C)C1=CC=CC=C1,190.33
4765,CC(C)CC(C)(C)CC1=CC=CC=C1,190.33
4766,CC(C)CCC(C)CC1=CC=CC=C1,190.33
4767,CC(C)CCC(C)(C)C1=CC=CC=C1,190.33
4768,CCCC(C)(CC)CC1=CC=CC=C1,190.33
4769,CCCC(C)(C)CCC1=CC=CC=C1,190.33
4770,CCCC(CC(C)C)C1=CC=CC=C1,190.33
4771,CCCCC(C)CCC1=CC=CC=C1,190.33
4772,CC(C)C(C)C(C)CC1=CC=CC=C1,190.33
4773,CCC(C)(C)C(C)(C)C1=CC=CC=C1,190.33
4774,CCCCCCCCC1=CC=CC=C1,190.33000000000004
4775,CCCC(CCC)CC1=CC=CC=C1,190.33000000000004
4776,CCC(C)CCCCC1=CC=CC=C1,190.33000000000004
4777,CC(C)C(C)CCCC1=CC=CC=C1,190.33000000000004
4778,CC(C)CCCCCC1=CC=CC=C1,190.33000000000004
4779,C[Si](C)(C)CC=CC1=CC=CC=C1,190.362
4780,COP(=O)(C1=CC=CC=C1)Cl,190.566
4781,C1=CC=C(C=C1)OC(=C(F)Cl)F,190.57599999999996
4782,CC(C1=CC=CC=C1)C(F)(F)Cl,190.61999999999995
4783,CC(C(C1=CC=CC=C1)Cl)(F)F,190.61999999999995
4784,C1=CC=C(C=C1)CCC(F)(F)Cl,190.61999999999998
4785,C1=CC=C(C=C1)N(S(=O)[O-])Cl,190.63099999999997
4786,C1=CC=C(C=C1)S(=O)(=O)CCl,190.65099999999995
4787,C1=CC=C(C=C1)SC(CCl)F,190.66999999999996
4788,C1=CC=C(C=C1)C#CC=CCCCl,190.67299999999994
4789,C1=CC=C(C=C1)CCC=CC#CCl,190.67299999999997
4790,C1=CC=C(C=C1)C=CC=CC=CCl,190.67299999999997
4791,C=CC=CC(=CC1=CC=CC=C1)Cl,190.673
4792,C1C=CC=CC1(C2=CC=CC=C2)Cl,190.673
4793,C=CC=C(C(=C)C1=CC=CC=C1)Cl,190.673
4794,C1C=CC(C(=C1)Cl)C2=CC=CC=C2,190.67300000000003
4795,C1C=CC=C(C1Cl)C2=CC=CC=C2,190.67300000000003
4796,C#CC(=CCCCl)C1=CC=CC=C1,190.67300000000003
4797,C1=CC=C(C=C1)C(SS)Cl,190.72
4798,C1=CC=C(C=C1)C(=C(Cl)Cl)F,191.03199999999995
4799,C1=CC=C(C=C1)C(=C(F)Cl)Cl,191.03199999999998
4800,COC(C1=CC=CC=C1)(Cl)Cl,191.05699999999996
4801,C1=CC=C(C=C1)COC(Cl)Cl,191.057
4802,C1=CC=C(C=C1)C(OCCl)Cl,191.057
4803,C1=CC=C(C=C1)C(C(Cl)Cl)O,191.057
4804,C1=CC=C(C=C1)OCC(Cl)Cl,191.057
4805,C[Si](C1=CC=CC=C1)(Cl)Cl,191.13299999999995
4806,CC(C(C#C)(C1=CC=CC=C1)N=O)F,191.20499999999996
4807,C1=CC=C(C=C1)C=CCCC[N+](=O)[O-],191.22999999999993
4808,CC(=CC1=CC=CC=C1)CC[N+](=O)[O-],191.22999999999993
4809,CCOC(C1=CC=CC=C1)OC[N+]#[C-],191.22999999999996
4810,CCCC(=CC1=CC=CC=C1)[N+](=O)[O-],191.22999999999996
4811,CC(=C(C)C1=CC=CC=C1)C[N+](=O)[O-],191.22999999999996
4812,CC(C)C(=CC1=CC=CC=C1)[N+](=O)[O-],191.22999999999996
4813,CCC1(CC1C2=CC=CC=C2)[N+](=O)[O-],191.22999999999996
4814,C1=CC=C(C=C1)COCCCN=C=O,191.22999999999996
4815,CC(CC1=CC=CC=C1)(C=C)[N+](=O)[O-],191.22999999999996
4816,CC(C(=C)CC1=CC=CC=C1)[N+](=O)[O-],191.23
4817,CC(C[N+](=O)[O-])C=CC1=CC=CC=C1,191.23
4818,CC(C(C=C)C1=CC=CC=C1)[N+](=O)[O-],191.23
4819,C1CCC(C1)(C2=CC=CC=C2)[N+](=O)[O-],191.23
4820,CCCC=C(C1=CC=CC=C1)[N+](=O)[O-],191.23
4821,CC(CN=C=O)(C1=CC=CC=C1)OC,191.23
4822,C1=CC=C(C=C1)CCCC=C[N+](=O)[O-],191.23
4823,CC(C)C=C(C1=CC=CC=C1)[N+](=O)[O-],191.23
4824,CC(C)(COC1=CC=CC=C1)N=C=O,191.23
4825,CC(=C)CC(C1=CC=CC=C1)[N+](=O)[O-],191.23
4826,CC(CC=C)(C1=CC=CC=C1)[N+](=O)[O-],191.23
4827,CC(=CCCC1=CC=CC=C1)[N+](=O)[O-],191.23
4828,CC(C)(C=CC1=CC=CC=C1)[N+](=O)[O-],191.23
4829,CC=C(CCC1=CC=CC=C1)[N+](=O)[O-],191.23
4830,CC(CC=CC1=CC=CC=C1)[N+](=O)[O-],191.23
4831,CC(C=C)C(C1=CC=CC=C1)[N+](=O)[O-],191.23
4832,CC=CCC(C1=CC=CC=C1)[N+](=O)[O-],191.23
4833,CC(C)C(=C[N+](=O)[O-])C1=CC=CC=C1,191.23000000000002
4834,CC(C=C(C)[N+](=O)[O-])C1=CC=CC=C1,191.23000000000002
4835,C1CC1(CC[N+](=O)[O-])C2=CC=CC=C2,191.23000000000002
4836,CC1(CC1(C)[N+](=O)[O-])C2=CC=CC=C2,191.23000000000002
4837,CCCC(=C[N+](=O)[O-])C1=CC=CC=C1,191.23000000000002
4838,COC(C[N+]#[C-])COC1=CC=CC=C1,191.23000000000002
4839,CC(=C[N+](=O)[O-])CCC1=CC=CC=C1,191.23000000000002
4840,CC(CC=C[N+](=O)[O-])C1=CC=CC=C1,191.23000000000002
4841,CC(C)(C=C[N+](=O)[O-])C1=CC=CC=C1,191.23000000000002
4842,CC1(C(C1[N+](=O)[O-])C2=CC=CC=C2)C,191.23000000000002
4843,C1CC(C(C1)[N+](=O)[O-])C2=CC=CC=C2,191.23000000000005
4844,CC=CC(C[N+](=O)[O-])C1=CC=CC=C1,191.23000000000005
4845,COCC(CN=C=O)C1=CC=CC=C1,191.23000000000005
4846,CC(C1=CC=CC=C1)C(N=[N+]=[N-])OC,191.23399999999995
4847,C1=CC=C(C=C1)OCCCCN=[N+]=[N-],191.23399999999998
4848,COC(CC1=CC=CC=C1)CN=[N+]=[N-],191.23399999999998
4849,CC(C1=CC=CC=C1)C(CN=[N+]=[N-])O,191.23399999999998
4850,C1=CC=C(C=C1)COCCCN=[N+]=[N-],191.23399999999998
4851,CC(CN=[N+]=[N-])(C1=CC=CC=C1)OC,191.234
4852,COCC(CC1=CC=CC=C1)N=[N+]=[N-],191.234
4853,C1COCCN1N=NC2=CC=CC=C2,191.23400000000004
4854,CC(CN=[N+]=[N-])OCC1=CC=CC=C1,191.23400000000004
4855,CC(C)(C(CC1=CC=CC=C1)[N+]#[C-])F,191.249
4856,CC(=C(C#[C-])C1=CC=CC=C1)[C+](C)C#[C-],191.25299999999996
4857,[C+]#CC(=C1CC=CC=C1)C2=CC=CC=C2,191.253
4858,C1=CC=C(C=C1)C#CC=C2C=CC=C[CH+]2,191.253
4859,CSC(=CC1=CC=CC=C1)N=C=O,191.25499999999997
4860,CC(CCC1=CC=CC=C1)CCN=O,191.27399999999994
4861,CC(CCC1=CC=CC=C1)NC(=O)C,191.27399999999997
4862,CC(=O)NCCCCC1=CC=CC=C1,191.27400000000003
4863,CC(C)(CC1=CC=CC=C1)N=C=S,191.29899999999998
4864,C1=CC=C(C=C1)CCCCN=C=S,191.29899999999998
4865,CCCC(C1=CC=CC=C1)N=C=S,191.29899999999998
4866,CC(C)C(C1=CC=CC=C1)N=C=S,191.29899999999998
4867,CC(C)(CN=C=S)C1=CC=CC=C1,191.299
